Rainfall_mm,Temperature_C,Humidity_Percent,Elevation_m,Forest_Type,NDVI,Species_Count,Biodiversity_Health_Score,Species_Risk_Level,Ecosystem_Stability_Index
3374.41,18.1,63.49,816.39,Deciduous,0.932,65,51.22,Medium,59.13
1356.29,20.58,31.33,302.78,Grassland,0.656,130,20.94,High,27.2
1974.55,36.15,50.82,2780.09,Deciduous,0.741,218,40.03,High,45.25
3435.94,19.27,63.17,2617.87,Semi-Evergreen,0.813,247,69.66,Medium,69.35
3569.92,26.39,37.56,925.48,Evergreen,0.3,321,47.37,High,38.69
1351.13,31.08,38.84,740.96,Evergreen,0.623,101,23.46,High,29.31
2427.0,40.0,62.43,2716.19,Semi-Evergreen,0.378,163,34.92,High,35.26
1173.73,23.06,81.17,5.32,Grassland,0.325,77,17.06,High,24.24
856.58,22.84,88.36,1801.73,Deciduous,0.273,161,30.69,High,33.67
3688.92,35.28,68.24,2748.01,Evergreen,0.627,360,67.28,Medium,64.27
3371.78,34.17,63.23,1525.67,Evergreen,0.815,446,67.23,Medium,67.7
3160.12,31.93,56.9,8.9,Semi-Evergreen,0.888,494,59.39,Medium,62.94
670.68,23.9,43.51,656.61,Evergreen,0.486,44,17.95,High,23.07
3453.05,19.72,40.26,2767.32,Evergreen,0.436,121,53.37,Medium,46.28
2033.15,28.26,85.43,51.07,Evergreen,0.719,162,42.05,High,51.1
1698.38,36.29,62.55,1184.34,Deciduous,0.802,93,27.34,High,39.4
2412.67,36.51,85.32,2369.23,Deciduous,0.328,433,50.26,Medium,48.15
819.74,13.25,79.29,2514.27,Evergreen,0.368,63,41.43,High,41.99
3148.26,22.85,43.57,1432.82,Evergreen,0.58,412,61.51,Medium,55.66
2538.52,23.94,65.72,697.45,Deciduous,0.5,367,47.37,High,47.15
1153.07,39.33,61.08,1799.11,Deciduous,0.735,260,31.38,High,40.52
1158.81,30.34,59.67,791.33,Deciduous,0.554,101,19.77,High,28.17
1144.87,22.22,67.98,765.79,Deciduous,0.2,414,35.18,High,32.28
699.51,10.78,98.75,2422.8,Grassland,0.249,377,51.66,Medium,49.3
2557.29,26.96,86.9,462.8,Deciduous,0.912,85,43.32,High,56.49
3441.22,12.88,93.26,16.56,Semi-Evergreen,0.305,297,58.7,Medium,54.68
561.24,35.03,32.07,1010.33,Grassland,0.145,106,0.0,High,1.3
671.52,32.58,39.82,1472.92,Grassland,0.758,423,33.26,High,39.32
2504.7,23.82,35.93,2115.24,Grassland,0.716,384,51.6,Medium,50.64
3368.23,22.88,48.43,2343.35,Deciduous,0.64,432,65.03,Medium,60.15
1643.59,36.92,60.93,1990.56,Semi-Evergreen,0.552,365,41.82,High,43.74
1723.65,18.65,74.94,1879.53,Deciduous,0.973,466,68.62,Medium,73.85
2587.21,17.47,65.06,1997.25,Grassland,0.208,60,33.91,High,31.14
1459.75,38.18,93.22,814.58,Evergreen,0.559,398,45.58,High,51.14
593.13,34.28,95.79,1147.08,Semi-Evergreen,0.608,223,33.17,High,43.9
3073.3,34.62,41.45,1849.31,Deciduous,0.12,387,37.23,High,28.15
2689.77,15.86,89.7,196.71,Evergreen,0.471,368,61.88,Medium,60.08
2532.65,14.3,63.72,885.98,Deciduous,0.805,358,60.57,Medium,62.87
3095.89,10.78,61.73,1219.26,Semi-Evergreen,0.524,245,59.06,Medium,55.3
2863.31,17.11,84.95,1600.32,Grassland,0.888,67,53.87,Medium,63.06
1220.59,33.23,36.52,1459.45,Evergreen,0.68,302,35.94,High,38.99
1733.68,17.2,91.77,2154.4,Grassland,0.789,369,63.52,Medium,68.61
941.39,31.87,76.96,1420.28,Grassland,0.824,248,35.7,High,47.79
954.5,17.56,91.27,2712.39,Semi-Evergreen,0.721,434,67.25,Medium,69.62
2866.69,21.86,99.61,1140.96,Evergreen,0.774,367,72.68,Medium,75.81
3505.1,39.49,66.26,1576.12,Grassland,0.726,428,54.61,Medium,57.31
3869.56,17.34,36.53,9.63,Semi-Evergreen,0.595,452,61.13,Medium,54.73
2699.21,21.29,41.66,931.43,Deciduous,0.61,217,40.93,High,41.65
1144.35,19.03,52.65,2599.72,Grassland,0.271,211,32.18,High,29.56
869.78,13.29,37.25,1000.73,Semi-Evergreen,0.845,331,46.75,High,50.31
3344.98,24.7,87.07,759.56,Evergreen,0.381,410,63.11,Medium,58.57
2525.65,21.36,50.78,1630.61,Evergreen,0.582,89,43.81,High,44.35
2664.0,30.85,98.31,236.19,Semi-Evergreen,0.325,438,51.14,Medium,50.55
3235.12,34.53,79.18,1594.82,Evergreen,0.726,492,70.2,Medium,70.08
2961.47,26.33,42.14,911.0,Evergreen,0.978,40,44.4,High,52.32
3420.6,10.97,63.32,1149.31,Deciduous,0.822,66,55.54,Medium,59.68
696.75,28.57,62.68,2374.1,Semi-Evergreen,0.657,335,43.69,High,47.63
3116.32,11.66,64.48,1985.89,Grassland,0.611,387,67.36,Medium,63.43
3477.98,28.49,67.5,1338.32,Evergreen,0.541,420,64.3,Medium,60.16
1501.47,30.55,32.18,1732.55,Grassland,0.284,252,20.77,High,18.95
2741.57,15.93,78.04,2300.58,Semi-Evergreen,0.413,109,52.45,Medium,50.54
1599.57,34.58,64.1,2237.35,Grassland,0.466,252,32.17,High,35.52
3852.9,37.33,85.37,555.97,Grassland,0.95,292,55.43,Medium,65.6
616.98,34.39,87.07,902.76,Deciduous,0.483,272,26.95,High,35.53
2529.27,19.15,46.14,1044.71,Semi-Evergreen,0.628,218,46.11,High,46.31
1082.76,27.6,33.39,562.63,Grassland,0.93,172,24.33,High,35.97
2992.77,37.44,79.23,36.48,Semi-Evergreen,0.567,181,35.99,High,42.6
1115.62,19.62,98.44,521.9,Deciduous,0.326,301,38.92,High,42.05
1323.84,34.6,61.27,2424.73,Deciduous,0.443,25,20.19,High,26.22
2230.3,10.28,48.17,1637.76,Evergreen,0.438,29,42.23,High,39.67
3701.92,10.11,40.97,1024.97,Grassland,0.743,356,64.07,Medium,60.71
1241.0,32.79,50.12,1825.03,Semi-Evergreen,0.367,481,40.47,High,37.12
1004.84,32.84,52.95,2219.5,Evergreen,0.757,150,35.77,High,42.92
3156.42,33.67,59.67,1063.28,Evergreen,0.9,334,59.01,Medium,63.33
2252.17,37.9,75.88,1398.22,Semi-Evergreen,0.402,131,30.24,High,34.44
3691.25,13.54,49.12,192.64,Grassland,0.222,99,34.32,High,29.46
1013.15,16.96,33.57,1791.27,Deciduous,0.675,472,49.06,High,47.62
2760.75,37.11,56.13,1069.22,Grassland,0.425,67,20.68,High,25.43
1315.08,15.32,89.89,1300.57,Deciduous,0.581,170,44.11,High,50.11
1048.66,30.47,64.88,1267.8,Semi-Evergreen,0.671,110,28.46,High,37.59
2892.0,25.91,97.53,1897.23,Evergreen,0.467,152,55.46,Medium,56.63
2577.9,12.5,65.25,1717.4,Deciduous,0.932,203,61.34,Medium,66.47
3141.9,18.56,49.31,1266.32,Semi-Evergreen,0.46,248,50.5,Medium,46.1
1583.12,25.61,43.53,50.87,Evergreen,0.377,441,38.56,High,35.07
2067.9,35.57,78.62,1862.89,Evergreen,0.897,485,65.82,Medium,70.73
1919.15,31.23,67.55,2638.73,Evergreen,0.223,95,33.86,High,31.79
3944.31,28.66,72.28,2308.65,Deciduous,0.212,104,43.63,High,39.06
1522.87,24.88,82.86,2944.85,Semi-Evergreen,0.942,282,62.8,Medium,70.22
1531.86,18.96,80.81,417.23,Grassland,0.288,420,41.38,High,40.41
1740.92,13.58,33.04,667.56,Evergreen,0.234,253,35.57,High,28.3
2476.08,22.27,86.18,1617.8,Evergreen,0.582,284,60.51,Medium,61.09
1383.13,10.86,67.29,707.65,Evergreen,0.142,235,39.4,High,33.84
3703.51,16.33,57.42,103.65,Grassland,0.658,478,63.31,Medium,60.63
1429.9,22.97,67.63,1206.86,Evergreen,0.508,364,49.06,High,48.78
3635.36,22.56,72.87,862.93,Semi-Evergreen,0.676,193,56.34,Medium,58.37
862.16,11.33,40.47,791.28,Evergreen,0.356,56,25.45,High,24.99
2797.97,27.67,59.22,2859.52,Deciduous,0.915,410,67.61,Medium,69.61
3674.45,26.49,53.49,715.36,Deciduous,0.344,36,30.54,High,30.14
1090.62,12.34,54.53,388.3,Deciduous,0.674,394,46.08,High,48.51
3889.14,38.29,36.39,375.96,Semi-Evergreen,0.951,316,49.91,High,54.75
2085.09,12.98,41.19,2418.97,Deciduous,0.461,339,52.46,Medium,46.34
3810.0,35.65,41.33,2144.54,Deciduous,0.245,358,44.53,High,36.02
2868.87,10.01,56.13,388.46,Evergreen,0.162,332,52.07,Medium,41.55
1555.55,36.47,92.61,659.26,Deciduous,0.967,488,54.24,Medium,66.18
1159.06,10.59,44.42,2242.03,Semi-Evergreen,0.787,64,43.18,High,47.56
1563.07,32.73,59.13,823.85,Deciduous,0.927,92,28.93,High,42.79
825.56,20.85,51.81,2944.63,Grassland,0.729,384,49.42,High,51.69
1003.54,32.15,85.12,1621.71,Evergreen,0.408,385,44.61,High,45.95
866.31,22.05,33.51,576.02,Grassland,0.211,411,23.04,High,19.09
1980.3,12.13,43.76,2576.43,Semi-Evergreen,0.936,385,69.58,Medium,69.26
3284.52,33.03,44.74,958.43,Deciduous,0.541,128,31.91,High,34.23
994.84,12.14,99.51,866.42,Evergreen,0.457,366,57.29,Medium,57.96
956.12,37.66,69.95,982.32,Evergreen,0.62,362,37.66,High,43.62
2752.0,11.53,39.73,2304.59,Deciduous,0.196,157,41.94,High,32.88
1190.14,24.38,49.05,519.64,Grassland,0.378,201,19.64,High,22.65
841.64,31.69,41.75,1145.36,Grassland,0.674,469,34.37,High,38.49
1083.97,21.8,38.72,92.5,Grassland,0.19,319,18.21,High,16.0
3733.06,16.52,85.8,2479.88,Evergreen,0.222,323,71.59,Medium,60.79
3375.15,32.77,64.7,1022.16,Evergreen,0.56,346,55.09,Medium,53.73
1739.23,33.53,74.18,744.52,Semi-Evergreen,0.661,21,25.88,High,36.9
2795.37,37.68,53.19,1739.68,Grassland,0.268,99,21.46,High,22.08
2380.46,21.28,68.76,2114.98,Evergreen,0.13,137,41.54,High,35.28
2869.93,25.19,48.03,2438.69,Deciduous,0.963,281,59.62,Medium,63.48
2889.35,20.89,51.56,1043.35,Grassland,0.125,99,26.31,High,22.04
2700.57,17.71,75.66,2436.9,Deciduous,0.102,108,41.17,High,35.38
1431.35,32.53,40.52,1394.64,Grassland,0.391,64,11.62,High,16.1
636.52,20.19,73.21,303.43,Evergreen,0.3,285,33.21,High,33.87
2094.48,22.84,89.66,2538.92,Semi-Evergreen,0.616,263,59.43,Medium,61.6
3618.41,22.11,38.43,1642.9,Deciduous,0.905,412,66.52,Medium,65.65
2493.24,31.38,92.82,1807.41,Semi-Evergreen,0.533,499,64.05,Medium,63.43
3413.37,37.53,35.56,2812.47,Evergreen,0.796,307,58.12,Medium,56.95
3970.69,30.0,54.42,1677.45,Semi-Evergreen,0.918,21,50.31,Medium,56.89
1072.66,24.15,72.74,16.75,Semi-Evergreen,0.27,296,29.06,High,30.24
2921.22,33.38,69.16,2611.85,Deciduous,0.539,406,57.03,Medium,55.28
2860.03,29.23,36.75,854.25,Grassland,0.678,265,37.36,High,39.96
3929.84,11.82,85.92,1505.3,Evergreen,0.399,245,71.15,Medium,64.43
3949.6,12.87,98.12,614.66,Semi-Evergreen,0.766,368,80.32,Low,80.75
2903.38,11.14,42.69,890.95,Grassland,0.735,253,51.82,Medium,52.2
1352.65,23.7,92.66,2059.95,Grassland,0.479,140,37.35,High,43.52
3294.95,34.78,68.98,1288.72,Semi-Evergreen,0.179,487,51.32,Medium,43.25
874.6,19.39,95.52,1881.39,Grassland,0.11,42,23.24,High,25.86
3232.45,21.52,42.33,2470.73,Evergreen,0.432,440,66.09,Medium,55.41
3685.69,37.28,85.44,1022.47,Deciduous,0.174,219,37.56,High,35.86
1839.92,35.11,34.18,1705.02,Grassland,0.803,255,32.13,High,38.72
2707.22,29.95,91.82,2332.76,Grassland,0.401,55,37.89,High,42.04
2005.5,18.0,77.19,2145.37,Semi-Evergreen,0.699,33,47.26,High,53.14
2032.18,13.51,55.92,1619.53,Evergreen,0.412,490,63.66,Medium,55.19
1586.3,10.48,43.33,1150.15,Evergreen,0.816,494,66.65,Medium,64.48
3167.45,13.21,87.16,1222.51,Grassland,0.9,34,55.77,Medium,64.97
3776.62,18.78,72.23,1299.41,Grassland,0.854,264,64.56,Medium,67.97
3792.63,26.55,55.23,1046.54,Deciduous,0.536,310,51.92,Medium,49.63
1111.73,11.92,61.07,2097.23,Grassland,0.176,139,30.11,High,27.19
3561.6,14.09,87.86,376.25,Evergreen,0.435,41,51.95,Medium,52.07
3081.01,15.43,53.72,2902.36,Evergreen,0.482,194,61.96,Medium,55.25
1384.93,28.96,36.27,2336.96,Semi-Evergreen,0.964,311,48.07,High,53.75
735.5,28.47,93.79,894.49,Evergreen,0.609,290,42.88,High,50.44
1437.99,26.52,57.11,127.64,Grassland,0.677,140,23.2,High,32.93
3692.73,17.52,54.39,2133.91,Evergreen,0.804,115,64.28,Medium,64.12
2716.13,21.13,44.31,2203.08,Evergreen,0.611,485,68.07,Medium,61.06
3023.69,12.9,92.82,2890.87,Deciduous,0.639,205,69.61,Medium,69.67
1400.03,16.79,45.23,761.12,Semi-Evergreen,0.321,434,42.44,High,36.79
3017.86,36.93,74.57,248.18,Evergreen,0.153,188,30.75,High,29.07
598.43,39.39,91.65,2745.4,Semi-Evergreen,0.749,375,47.97,High,56.81
1813.62,29.43,32.44,775.95,Evergreen,0.864,364,45.72,High,49.33
2693.64,37.5,88.02,2164.59,Evergreen,0.471,256,51.12,Medium,52.31
1011.34,29.28,58.74,181.98,Evergreen,0.594,349,35.98,High,40.27
3380.51,11.0,76.06,2281.75,Deciduous,0.377,251,63.37,Medium,57.08
1322.61,39.9,56.07,381.08,Deciduous,0.505,481,30.45,High,34.04
2782.98,12.97,78.69,2086.76,Deciduous,0.288,45,44.67,High,42.41
1918.19,30.48,47.8,1597.03,Deciduous,0.784,273,40.65,High,46.2
2586.15,17.59,31.54,2866.46,Deciduous,0.543,486,62.61,Medium,53.89
876.08,21.76,96.35,110.75,Deciduous,0.592,49,26.07,High,38.67
559.19,29.38,31.15,876.15,Evergreen,0.133,397,22.51,High,16.66
3683.48,23.09,87.69,208.53,Grassland,0.66,378,60.51,Medium,63.04
1443.71,17.52,41.84,2637.59,Semi-Evergreen,0.282,415,49.08,High,40.1
3368.87,20.03,57.46,1781.7,Evergreen,0.445,306,61.16,Medium,54.4
3997.73,20.25,87.57,1604.91,Evergreen,0.471,128,62.39,Medium,60.16
1240.01,38.78,44.42,394.37,Semi-Evergreen,0.504,386,26.2,High,29.37
1428.1,33.96,90.6,1467.1,Semi-Evergreen,0.305,386,41.59,High,42.32
2820.01,23.76,64.84,1196.11,Semi-Evergreen,0.865,357,62.4,Medium,65.66
3879.07,15.99,55.63,947.26,Semi-Evergreen,0.485,277,59.31,Medium,53.74
3705.35,34.33,76.37,2316.57,Semi-Evergreen,0.651,353,64.78,Medium,64.21
2260.06,14.72,53.9,183.83,Evergreen,0.653,423,58.74,Medium,56.81
3282.89,16.31,54.31,1940.06,Deciduous,0.646,461,69.69,Medium,64.39
975.11,20.98,81.35,2468.98,Deciduous,0.603,250,46.59,High,51.13
3921.03,36.41,51.69,2721.92,Evergreen,0.84,167,59.19,Medium,60.99
3875.24,13.95,44.05,2237.75,Grassland,0.831,53,55.64,Medium,57.21
1073.05,13.67,86.54,847.37,Semi-Evergreen,0.475,79,36.42,High,41.91
1547.98,24.82,86.38,1801.52,Grassland,0.672,309,48.46,High,54.69
850.54,18.29,64.83,424.21,Deciduous,0.193,184,21.16,High,21.84
1451.01,27.06,66.87,351.18,Grassland,0.182,214,18.99,High,20.38
3355.85,23.55,78.73,1915.87,Semi-Evergreen,0.532,146,54.55,Medium,54.74
1824.1,23.05,65.65,2553.32,Grassland,0.91,244,52.84,Medium,60.08
809.39,13.36,59.19,201.74,Semi-Evergreen,0.685,294,41.51,High,46.22
1697.79,14.23,99.64,318.01,Deciduous,0.702,242,51.19,Medium,59.17
3934.84,34.63,40.33,1696.82,Evergreen,0.242,71,34.62,High,28.86
2703.89,36.58,71.49,654.64,Evergreen,0.508,63,31.49,High,37.04
1956.56,17.04,92.01,1835.45,Semi-Evergreen,0.461,105,47.62,High,50.21
1082.88,13.4,78.11,643.63,Grassland,0.805,174,41.1,High,51.3
3951.62,11.6,91.66,349.45,Deciduous,0.224,57,47.23,High,44.63
3372.97,28.25,53.54,1636.72,Semi-Evergreen,0.585,111,44.11,High,45.02
1485.17,31.46,49.04,2586.59,Semi-Evergreen,0.92,168,42.68,High,50.82
745.24,21.18,89.59,2055.37,Grassland,0.903,487,61.51,Medium,69.42
698.19,30.39,57.59,2456.18,Semi-Evergreen,0.867,441,51.99,Medium,57.38
921.32,31.39,79.68,799.01,Semi-Evergreen,0.437,32,18.52,High,27.56
2532.69,38.06,40.34,2657.94,Grassland,0.947,368,50.27,Medium,55.49
3750.67,11.95,82.91,1131.12,Grassland,0.825,424,78.06,Medium,78.31
2238.6,15.77,68.43,2557.34,Semi-Evergreen,0.866,317,69.09,Medium,70.87
3450.31,12.06,48.8,1413.53,Grassland,0.939,244,63.11,Medium,65.51
2060.6,36.04,64.62,803.57,Grassland,0.943,371,44.24,High,54.66
2980.04,33.78,78.79,780.78,Deciduous,0.316,323,40.8,High,40.33
3061.55,27.24,30.83,1703.0,Semi-Evergreen,0.215,65,27.39,High,21.85
1108.87,12.51,74.62,237.03,Grassland,0.722,239,40.65,High,48.64
1764.26,18.2,67.91,2790.17,Deciduous,0.607,133,46.79,High,49.43
2730.56,18.93,45.42,814.39,Grassland,0.395,97,29.91,High,29.69
747.44,26.82,82.71,1006.87,Deciduous,0.716,332,40.82,High,49.79
1765.39,17.74,51.24,699.9,Evergreen,0.156,327,39.16,High,31.69
2371.8,12.19,49.38,9.02,Semi-Evergreen,0.142,297,38.48,High,30.65
3986.79,31.92,62.99,2077.65,Evergreen,0.419,36,45.67,High,43.76
2160.87,18.97,77.33,1771.66,Evergreen,0.274,116,43.76,High,41.27
3356.2,23.57,95.02,2428.93,Grassland,0.747,500,78.8,Medium,78.82
2012.24,13.83,39.9,123.03,Evergreen,0.953,121,45.2,High,52.02
3287.37,34.08,57.75,2785.97,Evergreen,0.695,301,61.6,Medium,60.32
2583.95,26.97,34.69,992.66,Deciduous,0.689,186,35.28,High,38.46
3603.08,37.05,83.1,2739.21,Grassland,0.106,90,34.99,High,32.21
1938.3,24.86,61.34,321.39,Deciduous,0.561,466,46.16,High,47.04
2615.07,38.24,79.49,2231.76,Deciduous,0.835,236,49.63,High,58.16
2705.07,36.76,52.55,1738.07,Evergreen,0.689,259,46.97,High,49.18
1960.84,27.29,89.1,1074.57,Deciduous,0.305,198,34.77,High,37.34
1005.09,38.02,67.44,237.43,Grassland,0.864,177,21.29,High,37.22
827.46,19.69,96.05,1814.21,Grassland,0.968,60,42.47,High,58.45
558.35,20.97,35.52,79.32,Semi-Evergreen,0.351,436,28.93,High,26.62
3557.37,11.36,66.0,1503.85,Semi-Evergreen,0.286,69,49.86,High,44.18
1327.66,27.68,83.65,1812.63,Semi-Evergreen,0.405,466,51.69,Medium,50.62
1240.27,31.66,72.01,2197.57,Evergreen,0.157,442,44.08,High,38.12
3076.12,33.21,31.62,2974.0,Evergreen,0.886,303,60.36,Medium,59.95
1620.06,14.49,98.06,780.28,Deciduous,0.936,421,66.96,Medium,75.18
2271.16,23.32,50.88,967.17,Semi-Evergreen,0.67,93,36.55,High,41.23
1068.79,15.31,47.45,1023.44,Grassland,0.788,206,36.36,High,43.23
3859.11,29.86,64.0,2194.75,Deciduous,0.702,263,59.04,Medium,59.56
3480.53,14.74,67.95,2795.46,Grassland,0.44,403,69.74,Medium,61.78
3523.26,37.12,83.64,2922.97,Grassland,0.669,85,47.65,High,53.66
1923.71,16.92,57.53,2837.43,Grassland,0.853,254,56.56,Medium,60.25
3168.26,18.74,60.8,2638.15,Deciduous,0.829,133,59.1,Medium,61.97
1003.57,35.53,67.45,2972.93,Semi-Evergreen,0.173,446,40.28,High,35.16
530.17,23.75,57.61,1127.84,Deciduous,0.516,225,26.53,High,31.77
569.91,10.72,94.02,2844.96,Evergreen,0.458,288,59.87,Medium,59.0
2553.11,24.84,89.59,2283.06,Evergreen,0.777,276,67.33,Medium,70.68
2093.88,12.54,61.85,505.38,Evergreen,0.551,435,60.69,Medium,57.06
2313.05,39.56,30.01,136.4,Deciduous,0.415,108,9.51,High,13.65
526.12,27.64,93.07,643.45,Semi-Evergreen,0.736,29,26.75,High,41.86
1979.4,17.7,38.7,2336.25,Grassland,0.526,418,51.18,Medium,46.54
3013.24,26.91,47.12,1895.09,Deciduous,0.331,402,48.85,High,41.77
2049.43,12.31,40.67,673.07,Deciduous,0.901,496,61.78,Medium,62.58
3062.77,34.0,42.59,2225.76,Deciduous,0.202,420,43.23,High,34.32
1315.57,37.76,86.2,423.97,Evergreen,0.116,210,21.74,High,23.61
3346.0,36.23,70.57,2465.52,Semi-Evergreen,0.23,253,45.87,High,40.78
2559.51,20.25,96.93,2382.48,Deciduous,0.247,73,44.16,High,43.75
1237.67,19.77,46.2,2917.73,Grassland,0.584,170,37.39,High,39.25
1328.52,11.05,63.99,450.84,Grassland,0.662,346,46.23,High,49.72
2698.11,29.54,98.42,2719.84,Evergreen,0.504,325,65.79,Medium,64.8
3404.79,26.05,87.85,1023.31,Deciduous,0.284,78,38.67,High,39.42
1954.7,23.78,81.0,1248.18,Deciduous,0.219,439,46.84,High,42.72
1404.05,37.23,43.23,1405.34,Evergreen,0.543,281,31.6,High,33.85
3534.54,15.04,83.86,1880.71,Evergreen,0.609,469,83.96,Low,77.77
2842.44,10.29,54.33,2984.29,Grassland,0.374,384,63.71,Medium,54.15
2068.3,12.2,67.14,1799.88,Evergreen,0.298,51,42.72,High,39.62
2207.65,16.7,72.64,2780.15,Deciduous,0.173,328,52.42,Medium,44.4
1214.9,11.0,72.66,765.08,Deciduous,0.124,383,40.84,High,35.2
2693.81,25.09,80.86,1195.23,Evergreen,0.195,88,38.14,High,36.08
1755.6,19.42,76.32,1513.5,Grassland,0.768,102,41.29,High,50.36
3984.76,15.41,34.79,968.71,Grassland,0.41,277,49.42,High,42.16
2180.64,32.5,62.01,2930.6,Evergreen,0.125,318,44.59,High,36.33
2200.6,16.13,76.48,2177.05,Semi-Evergreen,0.557,490,70.55,Medium,66.19
2480.48,30.63,50.72,1436.64,Evergreen,0.582,59,34.77,High,38.02
3708.65,20.48,51.91,2253.91,Evergreen,0.486,471,73.96,Medium,63.48
3302.86,25.35,38.72,1402.33,Evergreen,0.2,23,31.03,High,25.18
2078.96,38.02,59.3,51.68,Deciduous,0.779,94,22.09,High,34.75
3015.45,11.12,99.08,1629.58,Semi-Evergreen,0.72,193,69.96,Medium,72.62
2551.82,25.01,49.97,1875.56,Evergreen,0.455,124,41.62,High,39.88
2223.28,35.63,67.2,2943.62,Evergreen,0.443,167,43.18,High,43.16
1173.11,27.64,82.03,122.38,Deciduous,0.24,141,18.23,High,23.31
2123.78,18.31,30.94,1536.29,Semi-Evergreen,0.778,33,36.69,High,40.89
1360.37,21.93,93.03,294.46,Deciduous,0.64,374,47.6,High,54.32
3701.95,30.41,57.06,446.99,Semi-Evergreen,0.177,384,44.97,High,37.06
1673.92,36.72,90.84,1831.39,Deciduous,0.44,417,45.0,High,47.75
3832.92,11.23,32.73,694.7,Evergreen,0.913,196,64.28,Medium,63.46
2365.69,12.15,40.2,2247.52,Grassland,0.507,406,56.47,Medium,50.03
2710.41,19.75,52.58,1542.6,Deciduous,0.392,482,56.4,Medium,49.2
2400.29,16.98,54.18,654.64,Grassland,0.679,40,33.29,High,39.63
952.83,17.95,89.35,1481.38,Deciduous,0.283,336,42.58,High,42.34
1815.37,16.64,30.78,2.65,Deciduous,0.571,277,33.01,High,33.7
847.01,15.87,74.88,2588.22,Evergreen,0.703,168,52.22,Medium,56.35
2680.34,13.92,39.19,38.04,Semi-Evergreen,0.869,285,53.02,Medium,55.53
2064.06,38.02,87.63,21.03,Semi-Evergreen,0.723,366,43.82,High,52.75
3222.95,14.33,84.5,1834.51,Grassland,0.446,137,53.2,Medium,52.71
1271.65,16.13,64.99,2920.56,Grassland,0.791,422,61.82,Medium,63.63
1075.98,17.39,44.89,2567.8,Deciduous,0.909,456,59.89,Medium,62.02
1922.16,37.99,74.41,756.06,Semi-Evergreen,0.53,351,38.59,High,42.91
3743.05,32.67,40.94,590.0,Semi-Evergreen,0.104,452,42.93,High,31.71
2986.48,33.69,43.3,1878.34,Evergreen,0.893,99,45.94,High,51.68
1966.23,13.14,73.87,2467.91,Evergreen,0.249,283,57.12,Medium,49.56
2310.45,35.09,99.39,1086.24,Deciduous,0.214,204,32.62,High,35.27
794.75,22.25,92.37,1297.06,Semi-Evergreen,0.377,120,32.15,High,37.57
3946.02,17.88,71.52,346.47,Evergreen,0.442,108,52.17,Medium,50.05
2832.43,27.27,67.7,458.48,Grassland,0.819,427,54.7,Medium,59.66
1498.91,34.67,99.89,1705.05,Semi-Evergreen,0.45,66,31.37,High,39.73
2550.33,33.36,68.32,307.97,Deciduous,0.144,101,18.02,High,19.06
883.19,36.7,59.41,606.14,Deciduous,0.672,424,32.03,High,39.34
3880.43,37.84,93.67,704.03,Deciduous,0.704,143,46.58,High,55.12
1111.75,17.14,46.39,1331.77,Grassland,0.833,283,41.76,High,47.86
2768.11,22.72,36.83,136.84,Evergreen,0.459,166,35.45,High,33.77
1359.09,10.44,74.39,1499.31,Grassland,0.177,260,39.07,High,35.41
3011.46,36.38,36.71,2786.02,Semi-Evergreen,0.598,305,48.63,High,46.06
3218.87,14.64,56.12,73.39,Semi-Evergreen,0.209,110,36.4,High,31.63
2856.97,35.84,59.65,1892.95,Grassland,0.115,247,29.59,High,25.29
2650.75,19.88,68.33,2507.53,Evergreen,0.801,173,63.07,Medium,65.19
3623.64,21.04,99.42,937.38,Semi-Evergreen,0.463,423,70.57,Medium,67.38
775.19,11.17,45.47,394.56,Semi-Evergreen,0.573,391,43.29,High,43.02
1658.2,19.81,56.3,130.02,Grassland,0.697,380,42.03,High,46.43
1369.01,36.65,39.26,1931.71,Semi-Evergreen,0.461,270,28.12,High,29.03
3958.05,10.77,72.53,1656.7,Grassland,0.146,353,61.95,Medium,50.47
1862.86,22.19,80.94,687.88,Grassland,0.327,500,48.02,High,45.94
3064.14,10.94,63.75,2494.85,Grassland,0.275,220,53.7,Medium,46.29
2896.54,21.13,47.21,2206.52,Grassland,0.98,234,57.11,Medium,61.99
1242.28,15.18,73.46,829.29,Deciduous,0.766,192,43.06,High,51.14
1336.49,17.57,67.74,2260.09,Semi-Evergreen,0.506,83,39.63,High,42.16
1484.5,36.33,41.98,734.98,Evergreen,0.157,49,8.5,High,8.93
1938.95,23.08,58.4,2025.8,Deciduous,0.204,456,46.8,High,39.13
1320.14,18.21,60.46,355.64,Grassland,0.832,197,36.17,High,45.93
568.78,27.68,98.78,2076.72,Grassland,0.951,465,57.91,Medium,69.27
3577.88,14.26,89.45,716.32,Evergreen,0.128,189,54.89,Medium,47.54
3879.63,17.78,81.41,1717.41,Semi-Evergreen,0.919,175,71.84,Medium,75.84
1695.5,26.39,92.21,517.39,Semi-Evergreen,0.443,77,31.11,High,38.28
1684.77,17.13,81.48,2177.9,Deciduous,0.292,50,35.47,High,36.46
524.82,30.37,93.24,182.64,Evergreen,0.192,365,31.07,High,32.83
2880.88,24.74,33.82,496.25,Evergreen,0.795,119,41.07,High,44.73
3389.04,33.16,61.92,552.41,Grassland,0.522,147,32.79,High,36.89
1013.13,38.45,82.28,124.03,Evergreen,0.849,334,39.53,High,51.79
